,MLSFCDC,VIAT_NM,x,y,city,gu,dong
0,서비스산업,고덕그라시움상가,127.16473984695988,37.55807386150317,서울특별시,강동구,고덕2동
1,서비스산업,고덕그라시움상가,127.16389800701157,37.55678734076597,서울특별시,강동구,고덕2동
2,서비스산업,그라시움상가,127.16372402685879,37.56001763001886,서울특별시,강동구,고덕2동
3,문화/예술시설,송파BOOK책박물관,127.10445714549587,37.49889341058363,서울특별시,송파구,가락1동
4,서비스산업,"가락시장,헬리오시티버스정류장쉘터",127.10614022459234,37.495164588494966,서울특별시,송파구,가락1동
5,서비스산업,헬리오시티아파트헬리오시티상가,127.11206819712876,37.49873540153535,서울특별시,송파구,가락1동
6,지방행정기관,가락1동주민센터,127.1099332632499,37.49654608318648,서울특별시,송파구,가락1동
7,보건시설,중앙대영약국,127.14924518846857,37.5311715141452,서울특별시,강동구,둔촌2동
8,숙박시설,아리아호텔,127.12821378488654,37.538042105106335,서울특별시,강동구,천호3동
9,숙박시설,하늘사랑모텔,127.1289597797078,37.53833182121463,서울특별시,강동구,천호3동
10,숙박시설,송학장여관,127.12814859492431,37.53820195208188,서울특별시,강동구,천호3동
11,서비스산업,두꺼비왕식자재마트,127.13288296692811,37.47652267424313,서울특별시,송파구,위례동
12,보건시설,중계9단지주공아파트늘사랑의원,127.07378967126452,37.64217012089407,서울특별시,노원구,하계1동
13,보건시설,"진경환내과의원,참이비인후과의원,동부외과의원,면목그랜드약국",127.08931014400224,37.58031856416871,서울특별시,중랑구,면목7동
14,서비스산업,"청량리역,롯데백화점",127.048544006853,37.575643468837754,서울특별시,동대문구,전농1동
15,숙박시설,진주모텔,127.05166072517724,37.620943500338235,서울특별시,성북구,장위3동
16,지방행정기관,휘경1동주민센터,127.06575310703793,37.592933712281884,서울특별시,동대문구,휘경1동
17,숙박시설,케니스토리인호텔,126.99955302650069,37.57421409899342,서울특별시,종로구,종로5.6가동
18,숙박시설,오라카이대학로호텔,126.9987241679488,37.57557916640825,서울특별시,종로구,종로1.2.3.4가동
19,서비스산업,광장시장,127.00395907218027,37.57580214485343,서울특별시,종로구,이화동
20,서비스산업,"신화빌딩호현치과의원,홈플러스",127.01576382968942,37.56431683675994,서울특별시,중구,신당동
21,보건시설,서울대학교병원대한외래2,126.99860060126821,37.57879744753686,서울특별시,종로구,이화동
22,보건시설,서울대학교병원,127.00024607084934,37.578641337888264,서울특별시,종로구,이화동
23,보건시설,서울대학교병원대한외래,127.0000120961255,37.57874730998742,서울특별시,종로구,이화동
24,문화/예술시설,서대문형무소역사전시관,126.95891943347863,37.57419304728455,서울특별시,종로구,무악동
25,보건시설,가톨릭대학교은평성모병원,126.91626873648191,37.63359954950653,서울특별시,은평구,진관동
26,보건시설,가톨릭대학교은평성모병원별관,126.9151263654029,37.63378535285328,서울특별시,은평구,진관동
27,서비스산업,서울신응암시장,126.91999918314215,37.59477069189848,서울특별시,은평구,응암2동
28,지방행정기관,"수색동주민센터,수색동자치회관",126.89368024260243,37.58353154802309,서울특별시,은평구,수색동
29,숙박시설,보보스모텔,126.91202944512762,37.520637293397215,서울특별시,영등포구,영등포동
30,보건시설,여성병원,126.89050963407622,37.50547756015024,서울특별시,구로구,구로5동
31,보건시설,서남병원,126.83431648786056,37.51318973832217,서울특별시,양천구,신정3동
32,보건시설,풍납빌딩다사랑약국,127.1149913770869,37.52515225717445,서울특별시,송파구,풍납2동
33,보건시설,풍납빌딩다사랑약국,127.1149913770869,37.52515225717445,서울특별시,송파구,풍납2동
34,문화/예술시설,금천희망문화회관,126.90504234477214,37.46072538700726,서울특별시,금천구,시흥4동
35,보건시설,JOY빌딩대림봄치과의원,126.89996200145585,37.489671584075985,서울특별시,영등포구,대림2동
36,서비스산업,우리은행신림2동지점,126.93746224133152,37.47563484069221,서울특별시,관악구,서림동
37,서비스산업,금호상가,126.93586662173138,37.47546049484617,서울특별시,관악구,서림동
38,보건시설,김한의원,126.93707552688153,37.475320837193046,서울특별시,관악구,서림동
39,문화/예술시설,수인아트홀,126.93793595634922,37.47694521145549,서울특별시,관악구,서림동
40,보건시설,서울종합동물병원,126.93529057639894,37.477245983556806,서울특별시,관악구,서림동
41,지방행정기관,청룡동주민센터,126.94166055693171,37.479121763763956,서울특별시,관악구,청룡동
42,보건시설,조광약국,126.94418724164935,37.47936721806853,서울특별시,관악구,청룡동
43,보건시설,서울치과의원,126.94251926974758,37.47951690573142,서울특별시,관악구,청룡동
44,보건시설,장한의원,126.94199397927865,37.479703524824004,서울특별시,관악구,청룡동
45,보건시설,새들한의원,126.94289184292218,37.47950918277017,서울특별시,관악구,청룡동
46,서비스산업,MG새마을금고쑥고개지점,126.94234600617058,37.47933400290821,서울특별시,관악구,청룡동
47,보건시설,신화빌딩튼튼한의원,126.94199333877606,37.479382321682564,서울특별시,관악구,청룡동
48,보건시설,관악성모의원,126.94229675685114,37.47979278741149,서울특별시,관악구,청룡동
49,보건시설,으뜸한의원,126.94214050057751,37.4797527243127,서울특별시,관악구,청룡동
50,보건시설,희망약국,126.942428492569,37.47979978301962,서울특별시,관악구,청룡동
51,서비스산업,GS수퍼마켓봉천점,126.9490354385169,37.47935124886631,서울특별시,관악구,청룡동
52,서비스산업,SH수협은행봉천동지점,126.9468199281426,37.47940022556943,서울특별시,관악구,청룡동
53,문화/예술시설,난곡경로문화센터,126.91836430681049,37.47043929674346,서울특별시,관악구,난곡동
54,서비스산업,MG새마을금고난곡지점,126.91961857864102,37.470409944942716,서울특별시,관악구,난곡동
55,보건시설,연세미치과의원,126.91769116056221,37.47353993474012,서울특별시,관악구,난곡동
56,보건시설,연세나눔치과,126.91857379710049,37.47393165352999,서울특별시,관악구,난곡동
57,보건시설,현희정형외과,126.91921772205899,37.472938717739744,서울특별시,관악구,난곡동
58,보건시설,우리가족한의원,126.918986853887,37.474124516756696,서울특별시,관악구,난곡동
59,보건시설,새전일약국,126.91969065082635,37.4744917044537,서울특별시,관악구,난곡동
60,보건시설,조인트힐병원,126.91739648942024,37.47359774042775,서울특별시,관악구,미성동
61,지방행정기관,"난곡동복합종합청사난곡동주민센터,난곡동주민자치회관,책사랑작은도서관",126.92166588153425,37.47101533724517,서울특별시,관악구,난곡동
62,서비스산업,우림시장,126.92040687523667,37.470371985428955,서울특별시,관악구,난곡동
63,보건시설,서문한의원,126.92023019149431,37.470780357144655,서울특별시,관악구,난곡동
64,문화/예술시설,관악우정하이비전아파트우정하이비전주민문화센터,126.92974327294145,37.47204594201247,서울특별시,관악구,삼성동
65,서비스산업,"신신림시장,영암약국",126.93251909571698,37.47094967623191,서울특별시,관악구,삼성동
66,보건시설,명안과,126.93379428390269,37.47240114459887,서울특별시,관악구,서림동
67,보건시설,프라자약국,126.93376898586644,37.472536689448305,서울특별시,관악구,서림동
68,보건시설,보람치과의원,126.93374103682036,37.47270111362864,서울특별시,관악구,서림동
69,숙박시설,BOM모텔,126.93327603189717,37.47059289591172,서울특별시,관악구,삼성동
70,보건시설,참사랑한의원,126.93305577692968,37.47236017699851,서울특별시,관악구,삼성동
71,지방행정기관,삼성동주민센터,126.9329787502764,37.470114057601734,서울특별시,관악구,삼성동
72,숙박시설,동방장모텔,126.93354312960327,37.47029681228515,서울특별시,관악구,대학동
73,보건시설,동방빌딩동암명인한의원,126.93365893153279,37.47056776233901,서울특별시,관악구,대학동
74,보건시설,오치과의원,126.93464364129525,37.47095562842906,서울특별시,관악구,대학동
75,보건시설,대학당약국,126.9330845827696,37.4720271962382,서울특별시,관악구,삼성동
76,보건시설,경희삼성한의원,126.9330079751402,37.472479200499485,서울특별시,관악구,삼성동
77,보건시설,관악우리한의원,126.93311260225671,37.472169879575794,서울특별시,관악구,삼성동
78,보건시설,"아산빌딩강경훈의원,송치과의원,관악연세정형외과의원,관악그랜드약국",126.93345092820603,37.47161351583433,서울특별시,관악구,삼성동
79,서비스산업,신신림시장,126.93219571603791,37.47090527593963,서울특별시,관악구,삼성동
80,보건시설,인제약국,126.9327420422611,37.471133153233986,서울특별시,관악구,삼성동
81,문화/예술시설,갤러리,126.93614970773815,37.472080892823854,서울특별시,관악구,서림동
82,보건시설,광장온누리약국,126.93741104575575,37.47053788843545,서울특별시,관악구,대학동
83,지방행정기관,대학동주민센터,126.93697370337257,37.47060379203861,서울특별시,관악구,대학동
84,보건시설,아림약국,126.93686968034065,37.47039684120028,서울특별시,관악구,대학동
85,보건시설,장원빌딩뉴욕치과의원,126.93667830650348,37.47063379629343,서울특별시,관악구,대학동
86,보건시설,황내과의원,126.9390234979841,37.47005783363388,서울특별시,관악구,대학동
87,서비스산업,MG새마을금고난향지점,126.91970599717766,37.46578036586848,서울특별시,관악구,난향동
88,보건시설,푸른정형외과,126.91919927392182,37.46505961078915,서울특별시,관악구,난향동
89,지방행정기관,관악구난곡보건분소,126.92032437277355,37.46949421395172,서울특별시,관악구,난곡동
90,보건시설,우일약국,126.92048380674632,37.4699078661495,서울특별시,관악구,난곡동
91,보건시설,삼성탑의원,126.92939392054284,37.46700509473128,서울특별시,관악구,삼성동
92,서비스산업,삼성동시장,126.93158926962083,37.469479471567084,서울특별시,관악구,삼성동
93,서비스산업,MG새마을금고원신점,126.93459495232415,37.4692428131174,서울특별시,관악구,대학동
94,보건시설,상록빌딩왕약국,126.93871872032366,37.46939415071812,서울특별시,관악구,대학동
95,보건시설,강원약국,126.93758989249118,37.46912684282074,서울특별시,관악구,대학동
96,서비스산업,KB국민은행신림9동자동화점,126.93761616424675,37.46932344629679,서울특별시,관악구,대학동
97,보건시설,경희우리한의원,126.93768508932638,37.46945650602311,서울특별시,관악구,대학동
98,정치/사회/외교,관악문화원,126.94480921561293,37.46767351595397,서울특별시,관악구,대학동
99,문화/예술시설,서울대학교151동미술관,126.94968714011158,37.46646981471031,서울특별시,관악구,대학동
100,문화/예술시설,문화센터,126.906964404122,37.46408002835207,서울특별시,금천구,시흥4동
101,보건시설,정정형외과,126.90749759292025,37.46094220346263,서울특별시,금천구,시흥4동
102,보건시설,제일내과의원,126.90601273320111,37.46016545336003,서울특별시,금천구,시흥4동
103,보건시설,남대문약국,126.9059655084395,37.460375255215105,서울특별시,금천구,시흥4동
104,지방행정기관,"난향동주민센터,구립신림어린이집",126.91879813849387,37.4614869852468,서울특별시,관악구,난향동
105,보건시설,신종렬치과의원,126.91871638980697,37.46313972174066,서울특별시,관악구,난향동
106,서비스산업,"꿈나라상가,꿈나라유치원,그랜드음악학원,휴먼시아해법영어교습소,현",126.92064434531302,37.46054106444791,서울특별시,관악구,난향동
107,보건시설,삼성산뜨란채3단지아파트우리들치과의원,126.92653280776965,37.46318913021071,서울특별시,관악구,삼성동
108,보건시설,일보빌딩조일형정형외과,126.93157283416593,37.46289118498766,서울특별시,관악구,삼성동
109,보건시설,새보은약국,126.9051609988124,37.45965660634646,서울특별시,금천구,시흥4동
110,지방행정기관,"시흥4동주민센터,시흥4동어린이집,시4랑작은도서관",126.90621316807285,37.458990626201064,서울특별시,금천구,시흥4동
111,보건시설,삼명약국,126.90607143095919,37.45525018770986,서울특별시,금천구,시흥4동
112,보건시설,현대경희한의원,126.90545753794999,37.45966703532568,서울특별시,금천구,시흥4동
113,보건시설,동서한의원,126.90513421812042,37.45981646772927,서울특별시,금천구,시흥4동
114,보건시설,본치과,126.90814527572431,37.45116075856914,서울특별시,금천구,시흥5동
115,지방행정기관,"시흥5동주민센터,시흥5동자원봉사캠프",126.90831988051899,37.45239815397367,서울특별시,금천구,시흥5동
116,보건시설,장원치과의원,126.90743660534982,37.4514920044532,서울특별시,금천구,시흥5동
117,보건시설,신진한의원,126.90798065411884,37.451567852316664,서울특별시,금천구,시흥5동
118,서비스산업,동원빌딩MG새마을금고금천남부시훙중앙지점,126.90875002350266,37.45054662253571,서울특별시,금천구,시흥5동
119,보건시설,제일종합동물병원,126.9062465773629,37.45257755607216,서울특별시,금천구,시흥5동
120,숙박시설,은성장모텔,126.90616739683664,37.45116737903141,서울특별시,금천구,시흥5동
121,보건시설,동인당한의원,126.90558040500031,37.45272895895006,서울특별시,금천구,시흥1동
122,보건시설,우리비뇨기과의원,126.90949386944678,37.45092749154841,서울특별시,금천구,시흥5동
123,보건시설,태평약국,126.90884883913051,37.451266434336745,서울특별시,금천구,시흥5동
124,보건시설,신영빌딩자연한의원,126.90881208571112,37.4513610844141,서울특별시,금천구,시흥5동
125,보건시설,우리약국,126.90968431993723,37.450850567163144,서울특별시,금천구,시흥5동
126,보건시설,은행나무한의원,126.90980679227252,37.450852511218706,서울특별시,금천구,시흥5동
127,보건시설,부강한의원,126.90869515741835,37.45076928070771,서울특별시,금천구,시흥5동
128,서비스산업,벽산중심상가,126.91431705590718,37.45018724247784,서울특별시,금천구,시흥2동
129,서비스산업,MG새마을금고금천남부시흥5동지점,126.91047730259355,37.451409998912155,서울특별시,금천구,시흥5동
130,서비스산업,벽산중심상가,126.91468100458268,37.450518608960664,서울특별시,금천구,시흥2동
131,문화/예술시설,반초갤러리,126.91463396018162,37.45109108420071,서울특별시,금천구,시흥2동
132,보건시설,리빙스턴하우스지앤미치과의원,126.91286772570653,37.45023772221036,서울특별시,금천구,시흥2동
133,보건시설,평강한의원,126.91358516938357,37.45019625098381,서울특별시,금천구,시흥2동
134,보건시설,명신약국,126.9111681002385,37.45175929598299,서울특별시,금천구,시흥5동
135,숙박시설,썸호텔,126.95144960373767,37.479925910943564,서울특별시,관악구,청룡동
136,보건시설,태창온누리약국,126.95049393585491,37.478743369860965,서울특별시,관악구,청룡동
137,지방행정기관,관악구청,126.95147173561716,37.47817012006813,서울특별시,관악구,청룡동
138,숙박시설,ZIP호텔,126.95299557708918,37.47952067391321,서울특별시,관악구,낙성대동
139,보건시설,신화약국,126.95205458864504,37.47902397744794,서울특별시,관악구,청룡동
140,숙박시설,상상호텔,126.95335771227849,37.47978582211922,서울특별시,관악구,낙성대동
141,숙박시설,V호텔,126.95333136795414,37.47959382209153,서울특별시,관악구,낙성대동
142,보건시설,대도빌딩다정약국,126.9526442626138,37.47890640103232,서울특별시,관악구,낙성대동
143,숙박시설,바이올린모텔,126.95181322956914,37.47978888963046,서울특별시,관악구,청룡동
144,숙박시설,쉐르빌모텔,126.95176512049974,37.479041058223174,서울특별시,관악구,청룡동
145,지방행정기관,관악보건소,126.95115136622671,37.47847784629113,서울특별시,관악구,청룡동
146,보건시설,양생온누리약국,126.95691942689216,37.47814916059282,서울특별시,관악구,낙성대동
147,보건시설,사과나무치과,126.95926148416382,37.4778778780996,서울특별시,관악구,낙성대동
148,지방행정기관,낙성대동주민센터,126.95840611995887,37.47629685987884,서울특별시,관악구,낙성대동
149,보건시설,오가정의학과의원,126.95565675144525,37.478488854751696,서울특별시,관악구,낙성대동
150,보건시설,봉천당약국,126.95562612373327,37.479610328657095,서울특별시,관악구,낙성대동
151,보건시설,길성의원,126.95839102233634,37.479434121724815,서울특별시,관악구,행운동
152,보건시설,청강빌딩강원태치과,126.95954972639947,37.478390297548856,서울특별시,관악구,낙성대동
153,서비스산업,MG새마을금고낙성대지점,126.95544706619842,37.478857610612714,서울특별시,관악구,낙성대동
154,보건시설,혜인빌딩동신한의원,126.95776817313723,37.47972109027609,서울특별시,관악구,행운동
155,보건시설,믿음약국,126.95699733256819,37.47869020263636,서울특별시,관악구,낙성대동
156,보건시설,대림약국,126.95879503731692,37.47652185756005,서울특별시,관악구,낙성대동
157,보건시설,치과스마일스톤즈,126.9587948370004,37.475761877467036,서울특별시,관악구,낙성대동
158,보건시설,장튼위튼병원,126.95731038626924,37.47983730739487,서울특별시,관악구,행운동
159,문화/예술시설,"낙성대공원,관악문화예절원,야외소극장",126.95986706534121,37.47242573774962,서울특별시,관악구,낙성대동
160,문화/예술시설,낙성대야외놀이마당,126.95925408080417,37.473014887870335,서울특별시,관악구,낙성대동
161,보건시설,서울대학교수의과대학80동동물병원,126.95280505428649,37.46808145651009,서울특별시,관악구,대학동
162,보건시설,서울대학교86동치과병원,126.95288840339401,37.46889014592062,서울특별시,관악구,대학동
163,보건시설,온누리약국,126.90883595274724,37.44848320121006,서울특별시,금천구,시흥5동
164,지방행정기관,"서초2동주민센터,동일여고버스정류장쉘터",126.91404318451082,37.44998176552678,서울특별시,금천구,시흥2동
165,보건시설,연세안과의원,126.9143351876008,37.44989751741374,서울특별시,금천구,시흥2동
166,지방행정기관,시흥3동주민센터,126.90581258533953,37.440269495656295,서울특별시,금천구,시흥3동
167,문화/예술시설,서울교육청과학전시관,126.95954683906386,37.46877982822609,서울특별시,관악구,낙성대동
168,보건시설,한빛의원,126.91000145799967,37.46246838256601,서울특별시,금천구,시흥4동
169,서비스산업,MG새마을금고시흥1지점,126.9052302511119,37.4599320457797,서울특별시,금천구,시흥4동
170,지방행정기관,"금천종합복지타운시흥2동주민센터,금천구립시흥도서관,금천구립탑골어린이집,금천구립",126.91475267745001,37.449512922510415,서울특별시,금천구,시흥2동
171,보건시설,LHEE빌딩늘푸른이화약국,126.90342683220946,37.51893381964815,서울특별시,영등포구,영등포동
172,숙박시설,씨엘호텔,126.90182969283707,37.519088281766024,서울특별시,영등포구,영등포동
173,서비스산업,에이스하이테크시티IBK기업은행문래하이테크점,126.90026953767716,37.515261040627365,서울특별시,영등포구,문래동
174,보건시설,김종철성형외과,126.90472605720292,37.519490562162936,서울특별시,영등포구,영등포동
175,서비스산업,신한드림빌영등포빌딩신한은행영등포중앙점,126.9041499466232,37.519797515401386,서울특별시,영등포구,영등포동
176,숙박시설,은성장모텔,126.90447199007208,37.51868325985825,서울특별시,영등포구,영등포동
177,보건시설,"삼경빌딩하나금융투자영등포점,CU클린업피부과의원",126.90485069332104,37.519270755574304,서울특별시,영등포구,영등포동
178,보건시설,강남빌딩수정약국,126.90337308866854,37.51879620777612,서울특별시,영등포구,영등포동
179,보건시설,김안과병원,126.90160053690181,37.51968719415828,서울특별시,영등포구,영등포동
180,보건시설,중국보건당한의원,126.90480447860041,37.516677771348924,서울특별시,영등포구,영등포동
181,보건시설,CM병원주차타워,126.90416237094301,37.51887380014436,서울특별시,영등포구,영등포동
182,보건시설,CM병원,126.90374242656297,37.518825273915056,서울특별시,영등포구,영등포동
183,서비스산업,우리은행영등포중앙금융센터,126.90358829706241,37.519873300352344,서울특별시,영등포구,영등포동
184,숙박시설,쟈르댕모텔,126.9047005886262,37.51917642301229,서울특별시,영등포구,영등포동
185,서비스산업,영등포전통시장,126.9077967719546,37.5199157215372,서울특별시,영등포구,영등포동
186,서비스산업,신세계백화점,126.90567231953985,37.51701611779137,서울특별시,영등포구,영등포동
187,숙박시설,청담모텔,126.90986478120583,37.51833882660518,서울특별시,영등포구,영등포동
188,보건시설,제일한의원,126.9090000719809,37.51789323005348,서울특별시,영등포구,영등포동
189,숙박시설,온천모텔,126.90755983201464,37.51742214975956,서울특별시,영등포구,영등포동
190,숙박시설,하트모텔,126.90704599997605,37.517692008387925,서울특별시,영등포구,영등포동
191,숙박시설,서울장여관,126.90787022743771,37.518370702422786,서울특별시,영등포구,영등포동
192,숙박시설,라움모텔,126.90826868771876,37.51809939236955,서울특별시,영등포구,영등포동
193,숙박시설,프로방스모텔,126.90815928598806,37.51847340013401,서울특별시,영등포구,영등포동
194,서비스산업,우리은행영등포지점,126.90811009515278,37.51907657080923,서울특별시,영등포구,영등포동
195,보건시설,우신약국,126.9091371515523,37.51890936881996,서울특별시,영등포구,영등포동
196,숙박시설,시드니모텔,126.90896390937286,37.51804073538646,서울특별시,영등포구,영등포동
197,보건시설,신천지약국,126.90708675918377,37.51930319977452,서울특별시,영등포구,영등포동
198,숙박시설,유토피아모텔,126.90969166772206,37.51816584850554,서울특별시,영등포구,영등포동
199,숙박시설,큐모텔,126.90978941290963,37.51807850709935,서울특별시,영등포구,영등포동
200,숙박시설,상록모텔,126.90979698990625,37.51824276226565,서울특별시,영등포구,영등포동
201,숙박시설,일신장여관,126.90750158180957,37.51708047030258,서울특별시,영등포구,영등포동
202,보건시설,충신한약방,126.90514960854891,37.516768179018186,서울특별시,영등포구,영등포동
203,숙박시설,일신장여관,126.90737977332296,37.51704941936022,서울특별시,영등포구,영등포동
204,숙박시설,MY호텔,126.90817825257835,37.51862647265468,서울특별시,영등포구,영등포동
205,서비스산업,MG새마을금고영등포중앙지점,126.90623172996206,37.51928042573629,서울특별시,영등포구,영등포동
206,숙박시설,맥스호텔,126.90720321377033,37.518823363751494,서울특별시,영등포구,영등포동
207,숙박시설,뉴신라호텔,126.90642417721982,37.51891123701333,서울특별시,영등포구,영등포동
208,숙박시설,아이리스호텔,126.90647794350524,37.51875249653601,서울특별시,영등포구,영등포동
209,숙박시설,프로렌스모텔,126.90972747374488,37.5183642186321,서울특별시,영등포구,영등포동
210,숙박시설,휴호텔,126.90831856804056,37.51844119412576,서울특별시,영등포구,영등포동
211,숙박시설,레드모텔,126.90852645673186,37.51854167053343,서울특별시,영등포구,영등포동
212,숙박시설,헬로모텔,126.90714503509234,37.51773794923629,서울특별시,영등포구,영등포동
213,보건시설,뉴욕이치과,126.90720717720966,37.51684701405514,서울특별시,영등포구,영등포동
214,숙박시설,신영모텔,126.90692316542003,37.517687652459685,서울특별시,영등포구,영등포동
215,숙박시설,CC호텔,126.90865208005015,37.51807758622435,서울특별시,영등포구,영등포동
216,보건시설,존스킨한의원,126.90691384139035,37.51675507822036,서울특별시,영등포구,영등포동
217,숙박시설,우등장모텔,126.9060844011481,37.5158475890685,서울특별시,영등포구,영등포동
218,서비스산업,신세계백화점리빙관,126.90560647289207,37.51718851788255,서울특별시,영등포구,영등포동
219,숙박시설,페어필드바이메리어트서울호텔,126.90930059658407,37.51698910182638,서울특별시,영등포구,영등포동
220,숙박시설,올림피아모텔,126.90988603640949,37.518119958585416,서울특별시,영등포구,영등포동
221,숙박시설,조아모텔,126.90723569241474,37.51700402460753,서울특별시,영등포구,영등포동
222,숙박시설,코코아관광호텔,126.91190633635905,37.51749139861708,서울특별시,영등포구,영등포동
223,숙박시설,토요코인호텔,126.91197130545096,37.51770189706615,서울특별시,영등포구,영등포동
224,숙박시설,VIP호텔,126.91346367231277,37.51758754620366,서울특별시,영등포구,영등포동
225,보건시설,수원한의원,126.9104854173599,37.518593879794935,서울특별시,영등포구,영등포동
226,숙박시설,롯지호텔,126.91068977686112,37.51837662242509,서울특별시,영등포구,영등포동
227,숙박시설,에스비호텔,126.91037642009863,37.518096294870624,서울특별시,영등포구,영등포동
228,숙박시설,F호텔,126.91122329144605,37.51712789081696,서울특별시,영등포구,영등포동
229,숙박시설,I호텔,126.91147768348684,37.51714392959363,서울특별시,영등포구,영등포동
230,정치/사회/외교,영등포문화원,126.91214083206772,37.51613554190238,서울특별시,영등포구,영등포본동
231,문화/예술시설,살레시오상호문화센터,126.92333105137327,37.51504425977173,서울특별시,영등포구,신길1동
232,보건시설,도토리한의원,126.90721809629927,37.51439467431134,서울특별시,영등포구,영등포본동
233,보건시설,유진약국,126.90774219002355,37.51070320154534,서울특별시,영등포구,도림동
234,서비스산업,하나마트,126.90616377397158,37.51260361727025,서울특별시,영등포구,영등포본동
235,서비스산업,미디어빌딩,126.90646268680348,37.512445932302285,서울특별시,영등포구,영등포본동
236,지방행정기관,영등포본동주민센터,126.90935127461074,37.51467814727187,서울특별시,영등포구,영등포본동
237,보건시설,풍도약국,126.90761653680799,37.510421870030065,서울특별시,영등포구,도림동
238,보건시설,하나의원,126.9075336919669,37.51036303426032,서울특별시,영등포구,도림동
239,서비스산업,MG새마을금고영등포본동,126.9073566333525,37.514486365473985,서울특별시,영등포구,영등포본동
240,숙박시설,파크여관,126.91046113207125,37.511968706854006,서울특별시,영등포구,영등포본동
241,지방행정기관,"신길4동주민센터,진한의원",126.91353069522428,37.5111205227183,서울특별시,영등포구,신길4동
242,숙박시설,동원여관,126.91331729615646,37.51064702014285,서울특별시,영등포구,신길4동
243,지방행정기관,"신길4동주민센터,신길우신학원",126.91328050174086,37.510222647852785,서울특별시,영등포구,신길4동
244,서비스산업,"NH농협은행영등포농협,하나로마트",126.91274715192473,37.51095808748624,서울특별시,영등포구,신길4동
245,숙박시설,대원모텔,126.91192790732549,37.511269908624875,서울특별시,영등포구,영등포본동
246,숙박시설,상일여관,126.91062064921434,37.512479538646765,서울특별시,영등포구,영등포본동
247,보건시설,삼광빌딩약산온누리약국,126.91448905187616,37.51132588702154,서울특별시,영등포구,신길1동
248,숙박시설,삼호장모텔,126.91161158301003,37.51403367066495,서울특별시,영등포구,영등포본동
249,서비스산업,MG새마을금고신길2동,126.91249807785792,37.511376499519685,서울특별시,영등포구,영등포본동
250,숙박시설,금성장모텔,126.91586261640148,37.512155697058816,서울특별시,영등포구,영등포본동
251,숙박시설,아로마여관,126.91992069722428,37.51432053900041,서울특별시,영등포구,신길1동
252,숙박시설,금산모텔,126.91958485280561,37.51433533049175,서울특별시,영등포구,신길1동
253,보건시설,삼성미래치과의원,126.91570302644482,37.51156980910922,서울특별시,영등포구,신길1동
254,보건시설,홍재한의원,126.91622920317108,37.511708983937474,서울특별시,영등포구,신길1동
255,서비스산업,대신아파트대신시장,126.91759889205478,37.511077556199304,서울특별시,영등포구,신길1동
256,보건시설,영신치과,126.91675906085197,37.51234722802773,서울특별시,영등포구,영등포본동
257,보건시설,정일빌딩신학재외과의원,126.91595975352492,37.51211023042239,서울특별시,영등포구,영등포본동
258,보건시설,대윤메디컬센터한방병원,126.91796596940725,37.51440000041004,서울특별시,영등포구,영등포본동
259,숙박시설,로얄모텔,126.91644726756856,37.51161592592835,서울특별시,영등포구,신길1동
260,숙박시설,신길장모텔,126.91647852401942,37.511507405194955,서울특별시,영등포구,신길1동
261,숙박시설,대성장모텔,126.91625346318632,37.51163514288869,서울특별시,영등포구,신길1동
262,숙박시설,선화모텔,126.91659045703827,37.511636118797846,서울특별시,영등포구,신길1동
263,보건시설,청조치과의원,126.91734402379836,37.5119985195515,서울특별시,영등포구,신길1동
264,보건시설,명생한의원,126.91749818810958,37.512216914585274,서울특별시,영등포구,신길1동
265,보건시설,온누리선화약국,126.91705740497045,37.510482053587005,서울특별시,영등포구,신길1동
266,보건시설,보원당한의원,126.91715943741833,37.51049944521145,서울특별시,영등포구,신길1동
267,숙박시설,미화모텔,126.91779010889404,37.512094756124,서울특별시,영등포구,신길1동
268,서비스산업,우리은행신길동지점,126.91925943340463,37.513775478149434,서울특별시,영등포구,신길1동
269,문화/예술시설,대방아트센터,126.92362373392899,37.511098290344684,서울특별시,영등포구,신길7동
270,보건시설,사랑약국,126.92293258563382,37.51159027122532,서울특별시,영등포구,신길1동
271,지방행정기관,"신길1동주민센터,구립신일어린이집",126.92145420196323,37.5111681181044,서울특별시,영등포구,신길1동
272,보건시설,어울림병원,126.92097759011726,37.51331304714725,서울특별시,영등포구,신길1동
273,보건시설,나눔약국,126.92200867595604,37.511829828824446,서울특별시,영등포구,신길1동
274,숙박시설,영빈여관,126.92019521804865,37.51407701109167,서울특별시,영등포구,신길1동
275,보건시설,이치과의원,126.9206403224096,37.51347744615566,서울특별시,영등포구,신길1동
276,보건시설,지현약국,126.92226847438691,37.51354265496531,서울특별시,영등포구,신길1동
277,숙박시설,신흥장모텔,126.9203148431395,37.513431025281214,서울특별시,영등포구,신길1동
278,서비스산업,MG새마을금고신길1동,126.92021345716937,37.51360542460026,서울특별시,영등포구,신길1동
279,숙박시설,게스트하우스,126.92024711880065,37.51254862485697,서울특별시,영등포구,신길1동
280,보건시설,성애병원제2주차장,126.92229221015538,37.51242113352333,서울특별시,영등포구,신길1동
281,보건시설,새서울약국,126.9230107444011,37.51179121411052,서울특별시,영등포구,신길1동
282,보건시설,애지약국,126.92037263776034,37.51218097188062,서울특별시,영등포구,신길1동
283,숙박시설,테마모텔,126.92421413848038,37.51235831662113,서울특별시,영등포구,신길7동
